"launch_date","agency_type","mission","dodge"
1985-01-09,"state","Kobal't",0.849788829218596
1985-10-25,"state","Al'tair No. 11L",0.298200660152361
1985-01-15,"state","Strela-3",0.131605010246858
1985-10-28,"state","Molniya-1!No. 56",0.606057916069403
1985-01-16,"state","Molniya-3 No. 36",0.882255133707076
1985-01-16,"state","Oblik",0.473660960095003
1985-11-09,"state","Oko",0.76895466633141
1985-01-17,"state","Strela-2M",0.52274854388088
1985-11-13,"state","Oblik",0.0491373122204095
1985-01-18,"state","Gorizont No. 21L",0.199186205165461
1985-11-15,"state","Gran' No. 28L",0.764622646151111
1985-01-23,"state","US-PM",0.638513383921236
1985-11-22,"state","Tselina-D",0.097063324181363
1985-01-24,"state","Tselina-D",0.565202951664105
1985-11-28,"state","Parus",0.620362942107022
1985-02-01,"state","Parus",0.275357856648043
1985-12-03,"state","Oblik",0.236164192203432
1985-02-06,"state","Oblik",0.582283188588917
1985-12-11,"state","Kobal't",0.410670481389388
1985-02-06,"state","Meteor-2 No. 13",0.240510108415037
1985-12-12,"state","Tselina-D",0.855775039410219
1985-12-13,"state","Resurs-F1 17F41 No. 56",0.040087750647217
1985-02-21,"state","Oko-S F2",0.18539890809916
1985-12-19,"state","Parus",0.542766143335029
1985-02-27,"state","Kobal't",0.612205984303728
1985-12-24,"state","Molniya-3 No. 40",0.707399926614016
1985-02-27,"state","Vektor",0.7524743094109
1985-12-24,"state","Uragan No. 22L",0.11334621347487
1985-03-01,"state","Oblik",0.686890251236036
1985-12-26,"state","Meteor-2 No. 14",0.774858309654519
1985-03-05,"state","Tselina-D",0.866432182257995
1985-12-27,"state","Efir No. 2",0.0104397730901837
1985-12-28,"state","Tselina-2 No. 3L",0.371729612350464
1985-03-14,"state","Parus",0.747046374250203
1985-03-21,"state","Strela-1M",0.0741108718793839
1985-03-22,"state","Ekran No. 28L",0.00214103376492858
1985-03-25,"state","Terilen",0.161586755886674
1985-04-03,"state","Oblik",0.405642332974821
1985-04-16,"state","Foton No. 1L",0.309404437197372
1985-04-18,"state","US-PM1",0.00566023634746671
1985-04-19,"state","Kobal't",0.544447928899899
1985-04-25,"state","Oblik",0.268710586009547
1985-04-26,"state","SO-M No. 510",0.621299613965675
1985-05-15,"state","Oblik",0.616122137522325
1985-05-17,"state","Uragan No. 20L",0.744586189743131
1985-05-22,"state","Resurs-F1 17F41 No. 52",0.128469952614978
1985-05-23,"state","Kobal't",0.00574750080704689
1985-05-29,"state","Molniya-3 No. 39",0.354549373267218
1985-05-30,"state","Tsikada",0.848635566188022
1985-05-30,"state","Tselina-2",0.221010997425765
1985-06-06,"state","Soyuz 7K-ST No. 19L",0.760155266383663
1985-06-07,"state","Resurs-F1 17F41 No. 54",0.164905770681798
1985-06-11,"state","Oko",0.445399316493422
1985-06-13,"state","Oblik",0.295525960857049
1985-06-14,"state","Musson No. 17",0.595642553642392
1985-06-18,"state","Oko",0.025253746425733
1985-06-19,"state","Romb",0.389878056012094
1985-06-21,"state","Progress 7K-TG No. 125",0.144781528972089
1985-06-21,"state","Resurs-F1 17F41 No. 55",0.619276140350848
1985-06-21,"state","EPN No. 03.694",0.885103880194947
1985-06-26,"state","Oblik",0.334903592243791
1985-07-03,"state","Oblik",0.913675606017932
1985-07-08,"state","Tselina-D",0.53278494393453
1985-07-10,"state","Bion No. 7",0.81221678853035
1985-07-15,"state","Oblik",0.770588849438354
1985-07-17,"state","Molniya-3 No. 37",0.233805052470416
1985-07-19,"state","Progress 7K-TG No. 126",0.901269701076671
1985-08-01,"state","US-A reactor",0.904517955612391
1985-08-02,"state","Oblik",0.658713151467964
1985-08-07,"state","Resurs-F1 17F41 No. 57",0.619971728185192
1985-08-08,"state","Siluet No. 5",0.685566456522793
1985-08-08,"state","Tselina-D",0.853458800120279
1985-08-08,"state","Gran' No. 26L",0.154377238824964
1985-08-12,"state","Oko",0.945297079626471
1985-08-16,"state","Kobal't",0.132620896212757
1985-08-22,"state","Molniya-1!No. 61",0.129940399201587
1985-08-23,"state","US-A reactor",0.672220713924617
1985-08-29,"state","Resurs-F1 17F41 No. 53",0.165863081114367
1985-08-29,"state","Kobal't",0.39195566624403
1985-09-04,"state","Strela-2M",0.156492923619226
1985-09-06,"state","Fram",0.307141114259139
1985-09-17,"state","Soyuz 7K-ST No. 20L",0.483892155811191
1985-09-19,"state","US-PM1",0.850311993388459
1985-09-19,"state","Oblik",0.675990843912587
1985-09-24,"state","Oko",0.482375980587676
1985-09-26,"state","Oblik",0.707912520971149
1985-09-27,"state","TKS-M No. 16501",0.957580277929083
1985-09-30,"state","Oko",0.517792434198782
1985-10-02,"state","Romb",0.8246277468279
1985-10-03,"state","Resurs-O1 No. 1L",0.559809950646013
1985-10-03,"state","Molniya-3 No. 38",0.511806608643383
1985-10-09,"state","Strela-3",0.573306161444634
1985-10-16,"state","Oblik",0.568783955648541
1985-10-22,"state","EPN No. 03.694",0.3134996809531
1985-10-22,"state","Oko",0.86015836452134
1985-10-23,"state","Molniya-1 11F658 No. 73",0.276109969941899
1986-12-17,"state","Parus",0.208783568348736
1986-01-08,"state","Oblik",0.889264954254031
1986-12-18,"state","AUOS-Z 501 Ionozond-E",0.32427969458513
1986-01-09,"state","Strela-1M",0.906983722234145
1986-12-26,"state","Terilen",0.837544115725905
1986-12-26,"state","Molniya-1!No. 62",0.668925380799919
1986-01-15,"state","Kobal't",0.313374317716807
1986-01-16,"state","Parus",0.712983509758487
1986-01-17,"state","Tselina-D",0.757472375407815
1986-01-17,"state","Gran' No. 29L",0.873808020958677
1986-01-23,"state","Tsikada",0.736706064082682
1986-01-28,"state","Oblik",0.677146916976199
1986-02-01,"state","Oko",0.115834468277171
1986-02-04,"state","Oblik",0.471021864563227
1986-02-07,"state","Terilen",0.905734383501112
1986-02-11,"state","Musson No. 16",0.0558949520345777
1986-02-19,"state","DOS 7 (17K No. 127-01)",0.581923659192398
1986-02-19,"state","Tselina-D",0.519762118114159
1986-02-26,"state","Kobal't",0.538747373968363
1986-02-27,"state","US-PM",0.79922526772134
1986-03-13,"state","Soyuz 7K-ST No. 21L",0.853516509290785
1986-03-19,"state","Progress 7K-TG No. 134",0.201499412301928
1986-03-21,"state","US-A reactor",0.410422897897661
1986-03-25,"state","US-PM1",0.0227270254399627
1986-04-04,"state","Geizer No. 13L",0.294226872734725
1986-04-09,"state","Kobal't",0.666918425820768
1986-04-15,"state","Oblik",0.483623509062454
1986-04-17,"state","Strela-2M",0.385644516674802
1986-04-18,"state","Molniya-3 No. 43",0.270129525568336
1986-04-23,"state","Progress 7K-TG No. 136",0.729064851999283
1986-05-14,"state","Oblik",0.134489210089669
1986-05-15,"state","Tselina-D",0.6893443192821
1986-05-21,"state","Soyuz 7K-STM No. 51",0.995052224956453
1986-05-21,"state","Foton No. 2L",0.243406243156642
1986-05-23,"state","Parus",0.261185046983883
1986-05-24,"state","Ekran No. 30L",0.0899508197326213
1986-05-27,"state","Meteor-2 No. 18",0.875327782239765
1986-05-28,"state","Resurs-F1 17F41 No. 58",0.466790496138856
1986-05-29,"state","Oblik",0.901837100274861
1986-06-06,"state","Strela-1M",0.0201150786597282
1986-06-06,"state","Kobal't",0.261960852425545
1986-06-10,"state","Gorizont No. 24L",0.544562469469383
1986-06-11,"state","Oblik (Priroda)",0.510688503505662
1986-06-12,"state","Tselina-D",0.220080288825557
1986-06-18,"state","Parus",0.746619103942066
1986-06-19,"state","Oblik",0.0247392426244915
1986-06-19,"state","Molniya-3 No. 44",0.588498974451795
1986-07-05,"state","Oko",0.869377409806475
1986-07-10,"state","Resurs-F1 14F40 No. 59",0.500287219183519
1986-07-16,"state","Strela-2M",0.300084857735783
1986-07-17,"state","Kobal't",0.538701705634594
1986-07-24,"state","Oblik",0.556611807318404
1986-07-28,"state","Okean-O1 NKhM No. 3",0.250476956833154
1986-07-30,"state","EPN No. 03.695",0.193651161622256
1986-07-30,"state","Molniya-1!No. 59",0.961764716543257
1986-08-02,"state","Resurs-F1 14F40 No. 60",0.971845357678831
1986-08-04,"state","US-PM1",0.396750072482973
1986-08-06,"state","Terilen",0.596611063927412
1986-08-20,"state","US-A reactor",0.694448522524908
1986-08-21,"state","Oblik",0.754965203348547
1986-08-27,"state","Kobal't",0.796715706819668
1986-08-28,"state","Oko",0.325768158538267
1986-09-03,"state","Oblik",0.390359631041065
1986-09-03,"state","Romb",0.0302909014280885
1986-09-05,"state","Molniya-1!No. 57",0.884385687299073
1986-09-10,"state","Strela-2M",0.157394665060565
1986-09-16,"state","Uragan No. 24L",0.528076143469661
1986-09-17,"state","Oblik",0.630770248593763
1986-09-30,"state","Tselina-D",0.988801831845194
1986-10-03,"state","Oko",0.96986695099622
1986-10-06,"state","Siluet No. 6",0.00639434484764934
1986-10-15,"state","Oko",0.848982656840235
1986-10-20,"state","Molniya-3 No. 41",0.120562788797542
1986-10-22,"state","Taifun-1B",0.487550992518663
1986-10-22,"state","Oblik",0.216180567629635
1986-10-25,"state","Gran' No. 30L",0.66474518366158
1986-10-27,"state","Vektor",0.801612690091133
1986-10-31,"state","Resurs-F1 14F40 No. 61",0.679253053385764
1986-11-04,"state","Oblik",0.931905284989625
1986-11-13,"state","Tsikada",0.3677707107272
1986-11-13,"state","Kobal't",0.902310890844092
1986-11-15,"state","Molniya-1!No. 60",0.0698350667953491
1986-11-18,"state","Gorizont No. 22L",0.390633479459211
1986-11-20,"state","Oko",0.53190746018663
1986-11-21,"state","Strela-1M",0.125417213421315
1986-11-24,"state","Parus",0.864120638230816
1986-12-02,"state","Musson No. 18",0.61044644843787
1986-12-04,"state","Oblik",0.824323658365756
1986-12-10,"state","Tselina-R",0.531166346976534
1986-12-12,"state","Oko",0.228026524884626
1986-12-16,"state","Kobal't",0.602113077882677
1987-12-10,"state","Gran' No. 32L",0.311481255572289
1987-01-05,"state","Meteor-2 No. 17",0.753175944788381
1987-12-12,"state","US-AM reactor",0.405141958734021
1987-01-09,"state","Kobal't",0.0479843516368419
1987-12-14,"state","Kobal't",0.415329376468435
1987-01-14,"state","Tselina-D",0.0596611401997507
1987-12-15,"state","Vektor",0.307160083670169
1987-01-15,"state","Oblik",0.936182758538052
1987-12-21,"state","Soyuz 7K-STM No. 54",0.261801956687123
1987-01-16,"state","Progress 7K-TG No. 135",0.452104424359277
1987-12-21,"state","Oko",0.926176137290895
1987-01-21,"state","Strela-2M",0.0174020677804947
1987-12-23,"state","Parus",0.92540625249967
1987-01-22,"state","Romb",0.657448378857225
1987-12-25,"state","Oblik",0.618070802884176
1987-01-22,"state","Molniya-3 No. 42",0.678632410243154
1987-12-26,"state","Resurs-F2 17F42 No. 1",0.0623930043075234
1987-01-29,"state","Tsikada",0.0490380169358104
1987-12-27,"state","Ekran-M No. 13L",0.736138282343745
1987-01-30,"state","Ekran-M No. 11L",0.561059917323291
1987-12-29,"state","Oblik",0.0430993586778641
1987-02-01,"state","Plazma-A No. 1",0.121497089508921
1987-02-05,"state","Soyuz 7K-STM No. 52",0.934555837418884
1987-02-07,"state","Oblik",0.528787771472707
1987-02-14,"state","EPN No. 03.695",0.0465261929202825
1987-02-18,"state","Parus",0.471797066740692
1987-02-19,"state","Oblik",0.282554425299168
1987-02-20,"state","Musson No. 19",0.475554864853621
1987-02-26,"state","Kobal't",0.782542257802561
1987-03-03,"state","Progress 7K-TG No. 137",0.843938483856618
1987-03-03,"state","Tselina-D",0.458220356144011
1987-03-11,"state","Oblik",0.722000079927966
1987-03-13,"state","Strela-3",0.193267217138782
1987-03-18,"state","EPN No. 03.694",0.394919023383409
1987-03-19,"state","Gran' No. 31L",0.546602819114923
1987-03-31,"state","TsM-e 37Ke No. 010",0.573973682941869
1987-04-08,"state","US-PM",0.693275769241154
1987-04-09,"state","Kobal't",0.582549256272614
1987-04-16,"state","Terilen",0.719540504273027
1987-04-21,"state","Progress 7K-TG No. 127",0.558303423924372
1987-04-22,"state","Oblik",0.890165613265708
1987-04-24,"state","Uragan No. 30L",0.416419545887038
1987-04-24,"state","Foton No. 3L",0.151428128359839
1987-04-27,"state","Tselina-D",0.13446605228819
1987-05-05,"state","Oblik",0.711781040299684
1987-05-11,"state","Gorizont No. 23L",0.25185049767606
1987-05-13,"state","Tselina-2",0.540998830227181
1987-05-13,"state","Oblik",0.17920803418383
1987-05-19,"state","Progress 7K-TG No. 128",0.927555923117325
1987-05-21,"state","Resurs-F1 14F40 No. 104",0.431376345222816
1987-05-26,"state","Kobal't",0.230066651012748
1987-05-28,"state","Oblik",0.810626775259152
1987-06-04,"state","Oko",0.088587278034538
1987-06-09,"state","Strela-2M",0.528260607039556
1987-06-12,"state","Oko",0.404299559537321
1987-06-16,"state","Strela-1M",0.502129625761881
1987-06-18,"state","US-A ROCh",0.204829080263153
1987-06-23,"state","Tsikada/RS-10/RS-11",0.838426782982424
1987-07-01,"state","Tselina-D",0.487841769354418
1987-07-04,"state","Oblik",0.383543204516172
1987-07-06,"state","Parus",0.0197049155831337
1987-07-08,"state","Siluet No. 7",0.993945758091286
1987-07-09,"state","Kobal't",0.543697542510927
1987-07-10,"state","Plazma-A No. 2",0.704051201231778
1987-07-14,"state","Taifun-1B",0.0783618239220232
1987-07-16,"state","Okean-O1 NKhM No. 4",0.798618620960042
1987-07-22,"state","Soyuz 7K-STM No. 53",0.644860584754497
1987-07-25,"state","Mech-K No. 304",0.306114312028512
1987-08-01,"state","EPN No. 03.695",0.94055913714692
1987-08-03,"state","Progress 7K-TG No. 138",0.0158430598676205
1987-08-18,"state","Meteor-2 No. 21",0.493774408474565
1987-08-19,"state","Oblik",0.65039940411225
1987-08-28,"state","EPN No. 03.695",0.332699773600325
1987-09-03,"state","Oblik",0.432438785908744
1987-09-03,"state","Ekran No. 29L",0.558864489430562
1987-09-07,"state","Strela-3",0.151756240753457
1987-09-11,"state","Terilen",0.589743317570537
1987-09-15,"state","Resurs-F1 14F40 No. 107",0.126127617666498
1987-09-16,"state","Uragan No. 33L",0.182500174734741
1987-09-17,"state","Kobal't",0.786849981639534
1987-09-23,"state","Progress 7K-TG No. 139",0.0308233962859958
1987-09-29,"state","Bion No. 8",0.176615238888189
1987-10-01,"state","Geizer No. 15L",0.0776486308313906
1987-10-09,"state","Oblik",0.404260086128488
1987-10-10,"state","US-PM",0.530448352219537
1987-10-14,"state","Parus",0.307280276203528
1987-10-20,"state","Tselina-D",0.710678201867267
1987-10-22,"state","Kobal't",0.831667436053976
1987-10-28,"state","Oko-S F3",0.315748412394896
1987-11-11,"state","Oblik",0.448332780506462
1987-11-14,"state","Kometa No. 8",0.658083797665313
1987-11-20,"state","Progress 7K-TG No. 140",0.46748447814025
1987-11-26,"state","Al'tair No. 12L",0.462451950414106
1987-12-01,"state","Strela-2M",0.887099331244826
1987-12-07,"state","Oblik",0.242038221098483
1988-11-15,"state","Buran OK-1K No. 711 (1K1",0.184822669951245
1988-01-06,"state","Tselina-D",0.192648051073775
1988-11-18,"state","US-PM",0.383236209861934
1988-01-15,"state","Strela-3",0.911557285813615
1988-11-23,"state","Tselina-2",0.0360413226298988
1988-01-20,"state","Progress 7K-TG No. 142",0.252509156009182
1988-11-24,"state","Oblik",0.564245507353917
1988-01-26,"state","Oblik",0.637288431171328
1988-11-26,"state","Soyuz 7K-STM No. 57",0.329638259485364
1988-01-30,"state","Meteor-2 No. 20",0.495018701767549
1988-11-30,"state","Oblik",0.87541639781557
1988-02-03,"state","Kobal't",0.803745959186926
1988-12-08,"state","Oblik",0.281095752958208
1988-12-10,"state","Ekran-M No. 12L",0.147629159502685
1988-02-17,"state","Uragan No. 36L",0.810054236790165
1988-02-18,"state","Resurs-F1 14F40 No. 106",0.431184911634773
1988-12-16,"state","Kobal't",0.943245085189119
1988-02-19,"state","Oblik",0.418477299390361
1988-12-22,"state","Molniya-3 No. 52",0.163219172507524
1988-02-26,"state","Oko",0.989126630360261
1988-12-23,"state","ESO",0.787830657325685
1988-12-25,"state","Progress 7K-TG No. 147",0.533245756523684
1988-03-10,"state","Oblik",0.245861133560538
1988-12-28,"state","Molniya-1 No. 63",0.502467801328748
1988-03-11,"state","Strela-1M",0.778105668723583
1988-12-29,"state","Kometa No. 10",0.41631783079356
1988-03-11,"state","Molniya-1!No. 65",0.712892425013706
1988-03-14,"state","US-A reactor",0.964730598032475
1988-03-15,"state","Tselina-D",0.319978832732886
1988-03-17,"state","IRS-1A",0.282834073295817
1988-03-17,"state","Molniya-1!No. 64",0.348804181441665
1988-03-22,"state","Parus",0.413805554620922
1988-03-23,"state","Progress 7K-TG No. 143",0.594797511352226
1988-03-24,"state","Kobal't",0.840787722030655
1988-03-30,"state","Terilen",0.381129321875051
1988-03-31,"state","Gorizont No. 26L",0.0852156602777541
1988-04-05,"state","Strela-2M",0.368093074066564
1988-04-11,"state","Oblik",0.492160034133121
1988-04-14,"state","Foton No. 4L",0.862200731411576
1988-04-20,"state","Resurs-O1 No. 2L",0.611025274731219
1988-04-26,"state","Geofizika?",0.684455808717757
1988-04-27,"state","Oblik",0.335488646058366
1988-05-06,"state","Ekran No. 31L",0.207067863550037
1988-05-12,"state","Kobal't",0.992393020540476
1988-05-13,"state","Progress 7K-TG No. 144",0.803994246292859
1988-05-15,"state","Tselina-2",0.79793025390245
1988-05-18,"state","Kometa No. 9",0.460762149188668
1988-05-19,"state","Oblik",0.799751725746319
1988-05-21,"state","Uragan No. 39L",0.145223987288773
1988-05-26,"state","Molniya-3 No. 49",0.320007510017604
1988-05-28,"state","US-PU",0.597429504385218
1988-05-30,"state","Musson No. 21",0.0265035480260849
1988-05-31,"state","Resurs-F1 14F43 No. 28",0.675536225084215
1988-06-07,"state","Soyuz 7K-STM No. 55",0.94965219614096
1988-06-11,"state","Oblik",0.215796306030825
1988-06-14,"state","Tselina-D",0.981508269906044
1988-06-21,"state","Strela-2M",0.959258256247267
1988-06-22,"state","Kobal't",0.886754881357774
1988-06-23,"state","Oblik",0.0881938110105693
1988-07-05,"state","Okean-O1 NKhM No. 5",0.539816794451326
1988-07-07,"state","Resurs-F1 14F43 No. 29",0.422142907045782
1988-07-07,"state","1F No. 101",0.352101157186553
1988-07-12,"state","1F No. 102",0.276217859471217
1988-07-14,"state","Vektor",0.259646325372159
1988-07-18,"state","Progress 7K-TG No. 145",0.875212284037843
1988-07-18,"state","Parus",0.424925827421248
1988-07-26,"state","Meteor-3 No. 3",0.112073607509956
1988-07-28,"state","Romb",0.882721803616732
1988-08-01,"state","Geizer No. 16L",0.701319220010191
1988-08-08,"state","Oblik",0.391912677092478
1988-08-12,"state","Molniya-1 No. 66",0.146822243230417
1988-08-16,"state","Kobal't",0.398262875154614
1988-08-18,"state","Gorizont No. 28L",0.579554162221029
1988-08-23,"state","Oblik",0.757839076220989
1988-08-23,"state","Resurs-F2 17F42 No. 2",0.897338388953358
1988-08-29,"state","Soyuz 7K-STM No. 56",0.821064154384658
1988-08-30,"state","Oko",0.147169465199113
1988-09-06,"state","Oblik",0.667172575835139
1988-09-09,"state","Resurs-F1 14F43 No. 31",0.764697026228532
1988-09-09,"state","Progress 7K-TG No. 146",0.525445858715102
1988-09-15,"state","Kobal't",0.211708728922531
1988-09-16,"state","Uragan No. 42L",0.879292664816603
1988-09-22,"state","Oblik",0.192730550654233
1988-09-29,"state","Molniya-3 No. 51",0.592520274920389
1988-10-03,"state","Oko",0.080344270914793
1988-10-11,"state","Tselina-D",0.555528274504468
1988-10-13,"state","Oblik",0.845470011932775
1988-10-20,"state","Gran' No. 34L",0.648470440180972
1988-10-25,"state","Oko",0.737870888086036
1988-10-27,"state","Oblik",0.870699607767165
1989-12-27,"state","Kol'tso",0.32531082467176
1989-01-10,"state","Uragan No. 27L",0.0802761369850487
1989-12-27,"state","Al'tair No. 14L",0.718261878238991
1989-01-12,"state","Resurs-F2 17F42 No. 3",0.184845838230103
1989-01-18,"state","Oblik",0.792098848847672
1989-01-26,"state","Gorizont No. 29L",0.135023972485214
1989-01-26,"state","Strela-2M",0.144680508645251
1989-01-28,"state","Kobal't",0.138125943252817
1989-02-10,"state","Progress 7K-TG No. 148",0.663396080955863
1989-02-10,"state","Strela-3",0.647278174059466
1989-02-10,"state","Oblik",0.906758022028953
1989-02-14,"state","Oko",0.733685907209292
1989-02-14,"state","Duga-K",0.139268746599555
1989-02-15,"state","Molniya-1 11F658 No. 84",0.651491236174479
1989-02-17,"state","Oblik",0.70817649574019
1989-02-22,"state","Parus",0.926977810217068
1989-02-28,"state","Meteor-2 No. 22",0.27963182143867
1989-03-02,"state","Kobal't",0.125967536354437
1989-03-16,"state","Oblik",0.146045830100775
1989-03-16,"state","Progress 7K-TG No. 149",0.556002165190876
1989-03-23,"state","Terilen",0.355749098816887
1989-03-24,"state","Strela-1M",0.333826448768377
1989-04-04,"state","Parus",0.861486247042194
1989-04-06,"state","Oblik",0.952862786827609
1989-04-14,"state","Gran' No. 33L",0.542584866052493
1989-04-20,"state","Kobal't",0.480602553347126
1989-04-26,"state","Foton No. 5L",0.625960709759966
1989-05-05,"state","Oblik",0.385643405141309
1989-05-17,"state","Kobal't",0.253574741771445
1989-05-24,"state","Kometa No. 11",0.132029996486381
1989-05-25,"state","Resurs-F1 14F43 No. 45",0.309683728730306
1989-05-31,"state","Uragan No. 28L",0.956394772045314
1989-06-01,"state","Oblik",0.0417049238458276
1989-06-07,"state","Parus",0.124012063490227
1989-06-08,"state","Molniya-3 No. 45",0.508572441525757
1989-06-14,"state","Vektor",0.368350077886134
1989-06-16,"state","Oblik",0.946560960961506
1989-06-21,"state","Globus No. 11",0.0755017942283303
1989-06-27,"state","Resurs-F1 14F43 No. 46",0.33261099550873
1989-07-04,"state","Nadehzda 17F118 No. 403",0.112762817647308
1989-07-05,"state","Oblik",0.174271049443632
1989-07-05,"state","Gorizont No. 27L",0.478306243661791
1989-07-12,"state","Kobal't",0.674274376127869
1989-07-18,"state","Resurs-F1 14F43 No. 47",0.0932603583205491
1989-07-18,"state","Orlets",0.980749257607386
1989-07-20,"state","Oblik",0.664315157802776
1989-07-24,"state","US-PM",0.732095047133043
1989-07-25,"state","Parus",0.573711472330615
1989-08-02,"state","Oblik",0.363708018790931
1989-08-15,"state","Resurs-F2 17F42 No. 4",0.142247663112357
1989-08-22,"state","Oblik",0.985765791498125
1989-08-23,"state","Progress 7K-TGM No. 201",0.728920082561672
1989-08-28,"state","Musson No. 20",0.474188948282972
1989-09-05,"state","Soyuz 7K-STM No. 58",0.606531716883183
1989-09-06,"state","Resurs-F1 14F43 No. 48",0.41570234275423
1989-09-14,"state","Strela-3",0.173641869798303
1989-09-15,"state","Bion No. 9",0.992777084000409
1989-09-22,"state","Oblik",0.510670525254682
1989-09-27,"state","Molniya-1 No. 69",0.0845127038192004
1989-09-27,"state","US-PU",0.323748455615714
1989-09-28,"state","AUOS-Z No. 201",0.177918077912182
1989-09-28,"state","Gorizont No. 31L",0.603450646158308
1989-10-03,"state","Kobal't",0.149802510393783
1989-10-17,"state","Oblik",0.99345379602164
1989-10-24,"state","Meteor-3 No. 4",0.607233822345734
1989-11-17,"state","Terilen",0.347869639517739
1989-11-23,"state","Oko",0.491930104326457
1989-11-24,"state","US-PM",0.157091945642605
1989-11-26,"state","TsM-D",0.261998914880678
1989-11-28,"state","Molniya-3 No. 46",0.750568554503843
1989-11-30,"state","Kobal't",0.232292549684644
1989-12-01,"state","1AS No. 1",0.49774145334959
1989-12-15,"state","Gran' No. 36L",0.912826220272109
1989-12-20,"state","Progress 7K-TGM No. 202",0.667444360908121
1990-11-23,"state","Molniya-1T No. 70",0.674647866282612
1990-11-23,"state","Gorizont No. 33L",0.960030931746587
1990-01-17,"state","Oblik",0.207063387613744
1990-01-18,"state","Strela-2M",0.171307543991134
1990-11-28,"state","Kol'tso",0.61099931737408
1990-01-23,"state","Molniya-3 No. 53",0.91259709210135
1990-12-02,"state","Soyuz 7K-STM No. 61",0.646592469187453
1990-12-04,"state","US-PM",0.149306165752932
1990-01-25,"state","Kobal't",0.167430558707565
1990-12-04,"state","Kobal't",0.375433926004916
1990-01-30,"state","Tselina-R",0.226069188211113
1990-12-08,"state","Uragan No. 47L",0.594708438962698
1990-12-10,"state","Strela-2M",0.225134014850482
1990-02-06,"state","Duga-K",0.625927129527554
1990-12-20,"state","Gran' No. 37L",0.814567381283268
1990-12-21,"state","Terilen",0.628093840787187
1990-02-11,"state","Soyuz 7K-STM No. 60",0.673703783657402
1990-12-22,"state","Strela-3",0.28751236340031
1990-12-26,"state","Oblik",0.72396096540615
1990-02-15,"state","Gran' No. 35L",0.757003748556599
1990-12-27,"state","Globus No. 12",0.799976668320596
1990-02-27,"state","Nadezhda 17F118 No. 405",0.304086631163955
1990-02-28,"state","Okean-O1 No. 5/NKhM No.",0.364808568032458
1990-02-28,"state","Progress 7K-TGM No. 203",0.902514398563653
1990-03-14,"state","US-PM",0.0418741097673774
1990-03-20,"state","Parus",0.727899784455076
1990-03-22,"state","Oblik",0.191469898680225
1990-03-27,"state","Oko",0.758625086164102
1990-04-06,"state","Strela-1M",0.356707783648744
1990-04-11,"state","Foton No. 6L",0.233111238107085
1990-04-13,"state","Terilen",0.438689407194033
1990-04-17,"state","Oblik",0.682121307123452
1990-04-20,"state","Parus",0.459446595283225
1990-04-25,"state","Romb",0.0397609535139054
1990-04-26,"state","Molniya-1 No. 71",0.42231751861982
1990-04-28,"state","Oko",0.5707581655588
1990-05-05,"state","Progress 7K-TG No. 150",0.149479769868776
1990-05-07,"state","Kobal't",0.117107018595561
1990-05-15,"state","Kometa No. 12",0.797144200652838
1990-05-19,"state","Uragan No. 46L",0.131483992561698
1990-05-22,"state","Tselina-2",0.949284079484642
1990-05-29,"state","Resurs-F1 14F43 No. 50",0.6989866043441
1990-05-31,"state","TsM-T 77KST No. 17201",0.818697679089382
1990-06-13,"state","Molniya-3 No. 47",0.233299689367414
1990-06-19,"state","Oblik",0.0831170126330107
1990-06-20,"state","Gorizont No. 30L",0.37962685758248
1990-06-21,"state","Oko",0.602722917217761
1990-06-27,"state","Meteor-2 No. 23",0.809281534748152
1990-07-11,"state","Gamma No. 1L",0.19453912624158
1990-07-17,"state","Resurs-F2 17F42 No. 5",0.979728057980537
1990-07-18,"state","Geizer No. 17L",0.603321144357324
1990-07-20,"state","Oblik",0.323892861837521
1990-07-25,"state","Oko",0.572167773265392
1990-07-30,"state","Musson No. 22",0.964713288005441
1990-08-01,"state","Soyuz 7K-STM No. 61A",0.0108347558416426
1990-08-03,"state","Kobal't",0.289062411291525
1990-08-08,"state","Strela-3",0.735648950561881
1990-08-10,"state","Molniya-1T No. 68",0.129796299850568
1990-08-15,"state","Progress 7K-TGM No. 204",0.0646080987062305
1990-08-16,"state","Resurs-F1 14F43 No. 49",0.502095574978739
1990-08-23,"state","US-PM",0.804880784125999
1990-08-28,"state","Oko",0.791027626721188
1990-08-28,"state","Vektor",0.604465906741098
1990-08-31,"state","Oblik",0.0199683061800897
1990-09-07,"state","Resurs-F1 14F43 No. 51",0.360926404828206
1990-09-14,"state","Parus",0.768259857781231
1990-09-20,"state","Molniya-3 No. 54",0.128961142385378
1990-09-27,"state","Progress 7K-TGM No. 206",0.0753240496851504
1990-09-28,"state","Meteor-2 No. 25",0.613721154630184
1990-10-01,"state","Orlets",0.398722524987534
1990-10-16,"state","Kobal't",0.186083214357495
1990-11-03,"state","Gorizont No. 32L",0.492690433282405
1990-11-14,"state","US-PM",0.219764269888401
1990-11-16,"state","Oblik",0.715616142610088
1990-11-20,"state","Oko",0.291944894241169
1991-01-14,"state","Progress 7K-TGM No. 205",0.758029847405851
1991-01-17,"state","Oblik",0.0506885549984872
1991-01-18,"state","US-PU",0.315777214476839
1991-01-29,"state","Informator No. 1",0.576022079680115
1991-02-05,"state","Tsikada/RS-12/RS-13",0.00584065192379057
1991-02-07,"state","Kobal't",0.648989205248654
